source,class,confidence,frame
webcam,person,0.8502,527
webcam,book,0.3314,527
webcam,remote,0.3047,527
webcam,person,0.8138,528
webcam,book,0.539,528
webcam,person,0.7993,529
webcam,cell phone,0.4258,529
webcam,person,0.8867,530
webcam,book,0.578,530
webcam,person,0.8739,531
webcam,book,0.3239,531
webcam,cell phone,0.2835,531
webcam,person,0.8854,532
webcam,book,0.4647,532
webcam,person,0.8949,533
webcam,book,0.7242,533
webcam,mouse,0.3411,533
webcam,person,0.8692,534
webcam,book,0.5878,534
webcam,mouse,0.346,534
webcam,remote,0.3223,534
webcam,person,0.8754,535
webcam,book,0.5723,535
webcam,remote,0.3006,535
webcam,person,0.8827,536
webcam,book,0.7046,536
webcam,person,0.8873,537
webcam,book,0.4906,537
webcam,cell phone,0.3874,537
webcam,remote,0.3173,537
webcam,person,0.8879,538
webcam,cell phone,0.4468,538
webcam,remote,0.4281,538
webcam,person,0.907,539
webcam,book,0.8212,539
webcam,remote,0.7558,539
webcam,person,0.9402,540
webcam,toothbrush,0.4487,540
webcam,person,0.9579,541
webcam,person,0.9616,542
webcam,person,0.9629,543
webcam,person,0.9635,544
webcam,person,0.9636,545
webcam,person,0.9669,546
webcam,person,0.966,547
webcam,person,0.966,548
webcam,person,0.9631,549
webcam,person,0.9649,550
webcam,person,0.9621,551
webcam,person,0.9585,552
webcam,person,0.9605,553
webcam,person,0.9626,554
webcam,person,0.9613,555
webcam,cell phone,0.4176,555
webcam,cell phone,0.403,555
webcam,person,0.9527,556
webcam,cell phone,0.2832,556
webcam,person,0.9574,557
webcam,cell phone,0.7405,557
webcam,person,0.9498,558
webcam,cell phone,0.6166,558
webcam,person,0.9542,559
webcam,cell phone,0.303,559
webcam,remote,0.2502,559
webcam,person,0.9521,560
webcam,cell phone,0.6994,560
webcam,remote,0.2612,560
webcam,person,0.9352,561
webcam,cell phone,0.7943,561
webcam,person,0.9408,562
webcam,cell phone,0.6815,562
webcam,person,0.9507,563
webcam,cell phone,0.7871,563
webcam,remote,0.5887,563
webcam,person,0.9585,564
webcam,cell phone,0.3472,564
webcam,remote,0.2534,564
webcam,person,0.9565,565
webcam,remote,0.6866,565
webcam,person,0.95,566
webcam,remote,0.6025,566
webcam,cell phone,0.3857,566
webcam,person,0.95,567
webcam,person,0.9616,568
webcam,person,0.9583,569
webcam,cell phone,0.2644,569
webcam,person,0.9491,570
webcam,cell phone,0.2812,570
webcam,person,0.9612,571
webcam,cell phone,0.5127,571
webcam,person,0.9648,572
webcam,cell phone,0.3384,572
webcam,person,0.9547,573
webcam,person,0.9593,574
webcam,toothbrush,0.387,574
webcam,person,0.9635,575
webcam,toothbrush,0.2729,575
webcam,person,0.9572,576
webcam,person,0.9561,577
webcam,person,0.9607,578
webcam,toothbrush,0.2861,578
webcam,person,0.9629,579
webcam,remote,0.4711,579
webcam,person,0.9628,580
webcam,person,0.9671,581
webcam,remote,0.4912,581
webcam,person,0.9663,582
webcam,remote,0.4518,582
webcam,person,0.962,583
webcam,toothbrush,0.3316,583
webcam,person,0.9628,584
webcam,toothbrush,0.2607,584
webcam,person,0.9583,585
webcam,person,0.9605,586
webcam,person,0.9609,587
webcam,remote,0.8267,587
webcam,person,0.963,588
webcam,remote,0.8785,588
webcam,person,0.942,589
webcam,remote,0.8028,589
webcam,person,0.9317,590
webcam,remote,0.5072,590
webcam,book,0.3924,590
webcam,person,0.8507,591
webcam,book,0.5135,591
webcam,remote,0.3828,591
webcam,person,0.9565,592
webcam,book,0.5895,592
webcam,person,0.9642,593
webcam,remote,0.5017,593
webcam,book,0.4683,593
webcam,person,0.9641,594
webcam,book,0.5731,594
webcam,remote,0.2596,594
webcam,person,0.9611,595
webcam,book,0.6143,595
webcam,remote,0.507,595
webcam,person,0.961,596
webcam,book,0.5432,596
webcam,person,0.9612,597
webcam,book,0.6415,597
webcam,remote,0.4417,597
webcam,person,0.962,598
webcam,remote,0.6798,598
webcam,person,0.9638,599
webcam,book,0.6713,599
webcam,person,0.9709,600
webcam,tie,0.5462,600
webcam,tie,0.3477,600
webcam,person,0.9603,601
webcam,person,0.9644,602
webcam,person,0.9645,603
webcam,person,0.9638,604
webcam,person,0.9586,605
webcam,person,0.9595,606
webcam,person,0.9624,607
webcam,person,0.9647,608
webcam,person,0.968,609
webcam,person,0.9633,610
webcam,person,0.9619,611
webcam,person,0.9636,612
webcam,person,0.963,613
webcam,person,0.9629,614
webcam,person,0.9621,615
webcam,person,0.962,616
webcam,person,0.9634,617
webcam,person,0.9626,618
webcam,person,0.9657,619
webcam,person,0.9636,620
webcam,person,0.9609,621
webcam,person,0.9595,622
webcam,person,0.9618,623
webcam,person,0.9536,624
webcam,person,0.9501,625
webcam,person,0.9417,626
webcam,cell phone,0.8314,626
webcam,person,0.9579,627
webcam,cell phone,0.7751,627
webcam,person,0.9417,628
webcam,cell phone,0.8009,628
webcam,person,0.9513,629
webcam,person,0.9568,630
webcam,person,0.9521,631
webcam,cell phone,0.705,631
webcam,remote,0.4466,631
webcam,person,0.9559,632
webcam,cell phone,0.5374,632
webcam,cell phone,0.286,632
webcam,person,0.9458,633
webcam,cell phone,0.4968,633
webcam,cell phone,0.417,633
webcam,person,0.9397,634
webcam,cell phone,0.4793,634
webcam,person,0.9394,635
webcam,cell phone,0.2835,635
webcam,person,0.9428,636
webcam,cell phone,0.2964,636
webcam,person,0.941,637
webcam,cell phone,0.4402,637
webcam,person,0.9444,638
webcam,cell phone,0.3111,638
webcam,person,0.9522,639
webcam,person,0.9586,640
webcam,cell phone,0.5818,640
webcam,person,0.9596,641
webcam,person,0.9568,642
webcam,person,0.9577,643
webcam,person,0.9617,644
webcam,person,0.9647,645
webcam,person,0.9655,646
webcam,person,0.9682,647
